0.2	0.7
0.19	1.18
0.34	0.95
0.42	0.85
0.48	0.92
0.56	0.77
0.52	0.83
0.71	0.83
0.73	0.93
0.65	0.64
0.65	0.8
0.66	0.68
0.76	0.65
0.68	0.78
0.66	0.61
0.85	0.67
0.91	0.61
0.86	0.59
0.72	0.66
0.7	0.56
0.86	0.69
0.72	0.63
0.9	0.62
0.86	0.54
0.86	0.64
0.89	0.48
0.85	0.69
0.78	0.76
0.95	0.53
0.86	0.57
0.9	0.59
0.21	0.71
0.94	0.66
0.93	0.61
0.87	0.58
0.9	0.55
0.92	0.59
0.91	0.51
0.95	0.53
1.04	0.56
0.93	0.66
0.22	0.56
0.95	0.52
0.99	0.57
0.95	0.46
0.89	0.56
0.9	0.56
0.96	0.54
0.86	0.52
1	0.62
1.01	0.46
0.92	0.59
0.99	0.62
0.97	0.62
0.98	0.67
0.96	0.56
0.93	0.53
1	0.66
1.03	0.64
0.99	0.52
0.87	0.64
0.14	0.7
